0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.99904,0.00096,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.99079,0.00921,0.00000,0.00000
0.99031,0.00969,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.98175,0.01825,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.99187,0.00813,0.00000,0.00000
0.98380,0.01620,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.97594,0.02406,0.00000,0.00000
0.00000,0.00000,0.99998,0.00002
0.98759,0.01241,0.00000,0.00000
0.96302,0.03698,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.96479,0.03521,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,1.00000,0.00000,0.00000
0.80876,0.19124,0.00000,0.00000
0.98132,0.01868,0.00000,0.00000
0.99244,0.00756,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,1.00000,0.00000,0.00000
0.97922,0.02078,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.99994,0.00006
0.00000,0.00012,0.00000,0.99988
0.00000,0.00000,0.00000,1.00000
0.96894,0.03106,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.98104,0.01896,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,1.00000,0.00000,0.00000
0.95529,0.04471,0.00000,0.00000
0.99350,0.00650,0.00000,0.00000
0.95942,0.04058,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,1.00000,0.00000
0.98753,0.01247,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.99998,0.00002
0.00000,1.00000,0.00000,0.00000
0.98734,0.01266,0.00000,0.00000
0.98076,0.01924,0.00000,0.00000
0.88142,0.11858,0.00000,0.00000
0.97288,0.02712,0.00000,0.00000
0.96870,0.03130,0.00000,0.00000
0.98158,0.01842,0.00000,0.00000
0.98614,0.01386,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,1.00000,0.00000,0.00000
0.96636,0.03364,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,1.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.98449,0.01551,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.98217,0.01783,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.99995,0.00000,0.00005
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.96936,0.03064,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.97719,0.02281,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.93663,0.06337,0.00000,0.00000
0.92857,0.07143,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.98124,0.01876,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,1.00000,0.00000
0.83968,0.16032,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.95111,0.04889,0.00000,0.00000
0.98400,0.01600,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.98657,0.01343,0.00000,0.00000
0.00000,0.00004,0.00000,0.99996
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,1.00000,0.00000
0.83936,0.16064,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.97436,0.02564,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.98131,0.01869,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,1.00000,0.00000,0.00000
0.99910,0.00090,0.00000,0.00000
0.97687,0.02313,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.99869,0.00131,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.97838,0.02162,0.00000,0.00000
0.00000,0.00000,0.99998,0.00002
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00109,0.99891
0.00000,1.00000,0.00000,0.00000
0.99094,0.00906,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,1.00000,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.95365,0.04635,0.00000,0.00000
0.97696,0.02304,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.99032,0.00968,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.95235,0.04765,0.00000,0.00000
0.89546,0.10454,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.98658,0.01342,0.00000,0.00000
0.96989,0.03011,0.00000,0.00000
0.98574,0.01426,0.00000,0.00000
0.98113,0.01887,0.00000,0.00000
0.98397,0.01603,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.99033,0.00967,0.00000,0.00000
0.97119,0.02881,0.00000,0.00000
0.96837,0.03163,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.99999,0.00001
0.00000,0.00000,1.00000,0.00000
0.94641,0.05359,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.90869,0.09131,0.00000,0.00000
0.96474,0.03526,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.59815,0.40185,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.98436,0.01564,0.00000,0.00000
0.90628,0.09372,0.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.89887,0.10113,0.00000,0.00000
0.98621,0.01379,0.00000,0.00000
0.00000,0.99970,0.00000,0.00030
0.00000,0.00000,0.00000,1.00000
0.00000,0.00000,0.00000,1.00000
0.95941,0.04059,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.00000,0.00000,0.00000,1.00000
0.99275,0.00725,0.00000,0.00000
0.00000,0.00000,1.00000,0.00000
0.98673,0.01327,0.00000,0.00000
0.00000,0.00001,0.00000,0.99999
0.00000,0.00000,1.00000,0.00000
0.99348,0.00652,0.00000,0.00000
