0.00000,0.00000,0.06169,0.93768,0.00000,0.00000,0.00000,0.00063
0.00000,0.00000,0.85666,0.14310,0.00000,0.00000,0.00000,0.00024
0.00000,0.00000,0.00000,0.00000,0.00000,0.26598,0.73402,0.00000
0.00000,0.00000,0.04235,0.78745,0.00000,0.00000,0.00000,0.17020
0.00001,0.00000,0.00000,0.00000,0.00000,0.59739,0.40260,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.53229,0.46770,0.00000
0.00000,0.00000,0.23424,0.74146,0.00000,0.00000,0.00000,0.02430
0.00000,0.00000,0.00000,0.00000,0.00000,0.90634,0.09366,0.00000
0.00000,0.99999,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.30159,0.69841,0.00000
0.00011,0.00000,0.00000,0.00000,0.00000,0.92263,0.07726,0.00000
0.00000,0.00000,0.27434,0.51277,0.00000,0.00000,0.00000,0.21289
0.00015,0.00000,0.00000,0.00000,0.00000,0.97252,0.02733,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.99847,0.00153,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.99998,0.00002,0.00000
0.00000,0.00000,0.09716,0.78085,0.00000,0.00000,0.00000,0.12198
0.01040,0.00000,0.00000,0.00000,0.00000,0.53420,0.45540,0.00000
0.00000,0.00000,0.30002,0.69627,0.00000,0.00000,0.00000,0.00371
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.03368,0.00000,0.00000,0.00000,0.00000,0.96631,0.00001,0.00000
0.00018,0.00000,0.00000,0.00000,0.00000,0.93102,0.06881,0.00000
0.00001,0.00000,0.00000,0.00000,0.00000,0.44140,0.55859,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.06889,0.92762,0.00000,0.00000,0.00000,0.00349
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00231,0.00000,0.00000,0.00000,0.00000,0.98450,0.01320,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.99998,0.00000,0.00000,0.00002
0.00000,0.00000,0.38402,0.61179,0.00000,0.00000,0.00000,0.00419
0.00000,0.00000,0.50789,0.49163,0.00000,0.00000,0.00000,0.00048
0.00000,0.00000,0.00000,0.00000,0.00000,0.99698,0.00302,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.01593,0.65974,0.00000,0.00000,0.00000,0.32433
0.00061,0.00000,0.00000,0.00000,0.00000,0.99148,0.00791,0.00000
0.00000,0.00000,0.14500,0.82863,0.00000,0.00000,0.00000,0.02636
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.41544,0.54730,0.00000,0.00000,0.00000,0.03726
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.01084,0.00000,0.00000,0.00000,0.00000,0.98130,0.00786,0.00000
0.00040,0.00000,0.00000,0.00000,0.00000,0.26174,0.73786,0.00000
0.00187,0.00000,0.00000,0.00000,0.00000,0.97021,0.02792,0.00000
0.00000,0.00000,0.02197,0.97718,0.00000,0.00000,0.00000,0.00085
0.00000,0.00000,0.29335,0.63782,0.00000,0.00000,0.00000,0.06882
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.42951,0.54470,0.00000,0.00000,0.00000,0.02579
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.99922,0.00078,0.00000
0.00000,0.00000,0.01573,0.72933,0.00000,0.00000,0.00000,0.25494
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00033,0.00000,0.00000,0.00000,0.00000,0.88127,0.11841,0.00000
0.00086,0.00000,0.00000,0.00000,0.00000,0.56861,0.43053,0.00000
0.03461,0.00000,0.00000,0.00000,0.00000,0.95851,0.00688,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.99543,0.00457,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.97614,0.02386,0.00000
0.00001,0.00000,0.00000,0.00000,0.00000,0.99321,0.00677,0.00000
0.00002,0.00000,0.00000,0.00000,0.00000,0.72735,0.27263,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.25804,0.62734,0.00000,0.00000,0.00000,0.11462
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00017,0.00000,0.00000,0.00000,0.00000,0.99872,0.00111,0.00000
0.00000,0.00000,0.00560,0.47057,0.00000,0.00000,0.00000,0.52382
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.82241,0.17759,0.00000
0.00000,0.00000,0.04240,0.78192,0.00000,0.00000,0.00000,0.17568
0.00000,0.00000,0.31682,0.61370,0.00000,0.00000,0.00000,0.06948
0.00000,0.00000,0.01486,0.34344,0.00000,0.00000,0.00000,0.64170
0.00000,0.00000,0.05044,0.85961,0.00000,0.00000,0.00000,0.08996
0.00000,0.00000,0.00000,0.00000,0.00000,0.92662,0.07338,0.00000
0.00000,0.00000,0.26113,0.61565,0.00000,0.00000,0.00000,0.12322
0.00000,0.99922,0.00077,0.00001,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.20351,0.77467,0.00000,0.00000,0.00000,0.02181
0.00941,0.00000,0.00000,0.00000,0.00000,0.43087,0.55972,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.26468,0.22583,0.00000,0.00000,0.00000,0.50950
0.00197,0.00000,0.00000,0.00000,0.00000,0.99532,0.00271,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00256,0.00000,0.00000,0.00000,0.00000,0.99647,0.00097,0.00000
0.06443,0.00000,0.00000,0.00000,0.00000,0.41782,0.51776,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.05034,0.94766,0.00000,0.00000,0.00000,0.00200
0.00050,0.00000,0.00000,0.00000,0.00000,0.89715,0.10235,0.00000
0.00000,0.00000,0.01814,0.35296,0.00000,0.00000,0.00000,0.62891
0.00000,0.00000,0.22070,0.72889,0.00000,0.00000,0.00000,0.05041
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.05697,0.00000,0.00000,0.00000,0.00000,0.94225,0.00078,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00389,0.00000,0.00000,0.00000,0.00000,0.99231,0.00380,0.00000
0.00125,0.00000,0.00000,0.00000,0.00000,0.41991,0.57884,0.00000
0.00000,0.00000,0.09523,0.59592,0.00000,0.00000,0.00000,0.30885
0.00008,0.00000,0.00000,0.00000,0.00000,0.68527,0.31465,0.00000
0.00000,0.00000,0.73880,0.21060,0.00000,0.00000,0.00000,0.05060
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.54716,0.37310,0.00000,0.00000,0.00000,0.07974
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.05278,0.84239,0.00000,0.00000,0.00000,0.10483
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.99660,0.00340,0.00000
0.00000,0.00000,0.34699,0.64634,0.00000,0.00000,0.00000,0.00666
0.00000,0.00000,0.00000,0.00000,0.00000,0.50043,0.49957,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.92970,0.07030,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.09340,0.61138,0.00000,0.00000,0.00000,0.29522
0.00000,0.00000,0.01783,0.57661,0.00000,0.00000,0.00000,0.40556
0.00000,0.00000,0.04934,0.67366,0.00000,0.00000,0.00000,0.27700
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.26212,0.71644,0.00000,0.00000,0.00000,0.02144
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00033,0.00000,0.00000,0.00000,0.00000,0.99967,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.99433,0.00566,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00004,0.00000,0.00000,0.00000,0.00000,0.99921,0.00075,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.20854,0.76543,0.00000,0.00000,0.00000,0.02603
0.00478,0.00000,0.00000,0.00000,0.00000,0.59608,0.39914,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.01061,0.22339,0.00135,0.00000,0.00000,0.76465
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00002,0.00000,0.00000,0.00000,0.00000,0.95729,0.04269,0.00000
0.00000,0.00000,0.01402,0.97851,0.00000,0.00000,0.00000,0.00747
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.44273,0.55715,0.00000,0.00000,0.00000,0.00012
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.22737,0.75088,0.00000,0.00000,0.00000,0.02175
0.00934,0.00000,0.00000,0.00000,0.00000,0.98676,0.00390,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.99149,0.00851,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.32481,0.66781,0.00000,0.00000,0.00000,0.00739
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.07859,0.21974,0.00000,0.00000,0.00000,0.70167
0.00001,0.00000,0.00000,0.00000,0.00000,0.54065,0.45934,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.96980,0.03020,0.00000
0.01494,0.00000,0.00000,0.00000,0.00000,0.98444,0.00062,0.00000
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.14344,0.82105,0.00000,0.00000,0.00000,0.03551
0.00001,0.00000,0.00000,0.00000,0.00000,0.65811,0.34188,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.97655,0.02345,0.00000
